,agency,power,verb_count,av,pv
u8395,0,0,1,0.0,0.0
u8401,0,1,5,0.0,0.2
u8404,-2,-1,3,-0.6666666666666666,-0.3333333333333333
u8405,-2,-2,2,-1.0,-1.0
u8407,2,1,2,1.0,0.5
u8408,9,13,27,0.3333333333333333,0.48148148148148145
u8410,-5,13,38,-0.13157894736842105,0.34210526315789475
u8409,-3,7,57,-0.05263157894736842,0.12280701754385964
u8421,1,1,1,1.0,1.0
u8413,0,1,1,0.0,1.0
u8419,-3,3,13,-0.23076923076923078,0.23076923076923078
u8414,0,4,8,0.0,0.5
u8415,0,1,2,0.0,0.5
u8416,0,0,1,0.0,0.0
u8417,-4,-1,4,-1.0,-0.25
u8420,1,1,3,0.3333333333333333,0.3333333333333333
u8418,0,1,2,0.0,0.5
u8422,6,4,6,1.0,0.6666666666666666
u8428,40,38,72,0.5555555555555556,0.5277777777777778
u8424,22,12,27,0.8148148148148148,0.4444444444444444
u8429,4,4,6,0.6666666666666666,0.6666666666666666
u8431,12,10,15,0.8,0.6666666666666666
u8430,5,6,9,0.5555555555555556,0.6666666666666666
u8426,3,1,3,1.0,0.3333333333333333
u8432,4,1,6,0.6666666666666666,0.16666666666666666
u8427,15,14,16,0.9375,0.875
u8443,1,12,29,0.034482758620689655,0.41379310344827586
u8433,0,0,1,0.0,0.0
u8437,-4,4,21,-0.19047619047619047,0.19047619047619047
u8436,-4,5,12,-0.3333333333333333,0.4166666666666667
u8441,5,3,5,1.0,0.6
u8445,1,-1,3,0.3333333333333333,-0.3333333333333333
u8439,0,1,4,0.0,0.25
u8440,-4,2,17,-0.23529411764705882,0.11764705882352941
u8462,-10,9,27,-0.37037037037037035,0.3333333333333333
u8446,3,2,3,1.0,0.6666666666666666
u8447,1,-1,1,1.0,-1.0
u8460,2,0,6,0.3333333333333333,0.0
u8448,-1,-1,5,-0.2,-0.2
u8458,1,2,3,0.3333333333333333,0.6666666666666666
u8449,1,1,3,0.3333333333333333,0.3333333333333333
u8450,3,6,11,0.2727272727272727,0.5454545454545454
u8463,1,2,2,0.5,1.0
u8455,-6,7,17,-0.35294117647058826,0.4117647058823529
u8451,1,0,1,1.0,0.0
u8456,0,0,0,,
u8461,0,0,0,,
u8453,1,0,1,1.0,0.0
u8464,-1,-1,1,-1.0,-1.0
u8454,0,2,2,0.0,1.0
u8457,-1,0,1,-1.0,0.0
u8470,-1,3,10,-0.1,0.3
u8465,0,5,12,0.0,0.4166666666666667
u8475,6,8,17,0.35294117647058826,0.47058823529411764
u8478,0,2,2,0.0,1.0
u8466,1,1,3,0.3333333333333333,0.3333333333333333
u8467,2,5,19,0.10526315789473684,0.2631578947368421
u8476,1,7,9,0.1111111111111111,0.7777777777777778
u8474,2,2,2,1.0,1.0
u8472,8,6,8,1.0,0.75
u8469,4,6,17,0.23529411764705882,0.35294117647058826
u8468,-1,0,4,-0.25,0.0
u8471,0,0,4,0.0,0.0
u8473,4,2,4,1.0,0.5
u8477,1,0,1,1.0,0.0
u8484,13,6,24,0.5416666666666666,0.25
u8479,0,2,2,0.0,1.0
u8498,18,32,56,0.32142857142857145,0.5714285714285714
u8487,-1,16,24,-0.041666666666666664,0.6666666666666666
u8480,14,9,18,0.7777777777777778,0.5
u8481,3,3,3,1.0,1.0
u8482,13,9,18,0.7222222222222222,0.5
u8483,-1,0,1,-1.0,0.0
u8489,4,5,6,0.6666666666666666,0.8333333333333334
u8495,6,5,6,1.0,0.8333333333333334
u8486,6,4,10,0.6,0.4
u8493,12,12,16,0.75,0.75
u8491,1,8,9,0.1111111111111111,0.8888888888888888
u8488,9,6,12,0.75,0.5
u8490,-2,-2,4,-0.5,-0.5
u8492,2,4,5,0.4,0.8
u8494,0,0,4,0.0,0.0
u8496,6,10,16,0.375,0.625
u8497,3,7,9,0.3333333333333333,0.7777777777777778
u8499,-1,1,3,-0.3333333333333333,0.3333333333333333
u8510,0,4,4,0.0,1.0
u8500,81,97,185,0.43783783783783786,0.5243243243243243
u8506,18,22,34,0.5294117647058824,0.6470588235294118
u8516,0,18,29,0.0,0.6206896551724138
u8511,-2,3,5,-0.4,0.6
u8509,4,5,5,0.8,1.0
u8514,-1,2,3,-0.3333333333333333,0.6666666666666666
u8513,1,1,3,0.3333333333333333,0.3333333333333333
u8515,6,6,7,0.8571428571428571,0.8571428571428571
u8519,5,7,9,0.5555555555555556,0.7777777777777778
u8503,2,4,6,0.3333333333333333,0.6666666666666666
u8508,5,3,7,0.7142857142857143,0.42857142857142855
u8502,1,1,1,1.0,1.0
u8507,0,0,2,0.0,0.0
u8521,16,26,59,0.2711864406779661,0.4406779661016949
u8523,19,21,45,0.4222222222222222,0.4666666666666667
u8526,20,13,27,0.7407407407407407,0.48148148148148145
u8527,23,32,41,0.5609756097560976,0.7804878048780488
u8533,15,29,53,0.2830188679245283,0.5471698113207547
u8524,27,41,74,0.36486486486486486,0.5540540540540541
u8525,3,10,13,0.23076923076923078,0.7692307692307693
u8528,5,0,7,0.7142857142857143,0.0
u8532,8,10,19,0.42105263157894735,0.5263157894736842
u8534,17,20,27,0.6296296296296297,0.7407407407407407
u8535,0,0,2,0.0,0.0
u8545,52,51,80,0.65,0.6375
u8536,45,38,54,0.8333333333333334,0.7037037037037037
u8537,4,3,4,1.0,0.75
u8543,25,28,32,0.78125,0.875
u8541,4,6,9,0.4444444444444444,0.6666666666666666
u8544,7,5,7,1.0,0.7142857142857143
u8542,2,2,6,0.3333333333333333,0.3333333333333333
u8548,-2,2,12,-0.16666666666666666,0.16666666666666666
u8546,2,1,4,0.5,0.25
u8549,0,0,0,,
u8550,2,1,2,1.0,0.5
u8570,14,30,53,0.2641509433962264,0.5660377358490566
u8551,0,0,2,0.0,0.0
u8563,13,35,52,0.25,0.6730769230769231
u8552,5,9,15,0.3333333333333333,0.6
u8571,5,3,11,0.45454545454545453,0.2727272727272727
u8554,3,7,9,0.3333333333333333,0.7777777777777778
u8553,3,6,14,0.21428571428571427,0.42857142857142855
u8556,22,21,34,0.6470588235294118,0.6176470588235294
u8573,31,29,40,0.775,0.725
u8557,4,14,17,0.23529411764705882,0.8235294117647058
u8561,26,27,42,0.6190476190476191,0.6428571428571429
u8558,0,-1,2,0.0,-0.5
u8560,5,4,7,0.7142857142857143,0.5714285714285714
u8572,3,2,12,0.25,0.16666666666666666
u8567,3,-5,6,0.5,-0.8333333333333334
u8564,3,8,17,0.17647058823529413,0.47058823529411764
u8566,5,4,7,0.7142857142857143,0.5714285714285714
u8565,4,2,4,1.0,0.5
u8568,1,-1,1,1.0,-1.0
u8569,0,0,0,,
u8575,10,12,17,0.5882352941176471,0.7058823529411765
u8574,2,4,7,0.2857142857142857,0.5714285714285714
u8578,0,0,0,,
u8579,11,16,28,0.39285714285714285,0.5714285714285714
u8588,7,13,25,0.28,0.52
u8589,-3,7,19,-0.15789473684210525,0.3684210526315789
u8584,8,7,8,1.0,0.875
u8587,56,48,88,0.6363636363636364,0.5454545454545454
u8580,1,3,5,0.2,0.6
u8581,7,5,9,0.7777777777777778,0.5555555555555556
u8591,2,7,16,0.125,0.4375
u8583,3,0,5,0.6,0.0
u8582,0,0,0,,
u8586,1,1,1,1.0,1.0
u8590,2,4,5,0.4,0.8
u8604,-3,5,8,-0.375,0.625
u8593,0,0,0,,
u8605,1,1,3,0.3333333333333333,0.3333333333333333
u8603,-1,1,1,-1.0,1.0
u8601,-4,3,6,-0.6666666666666666,0.5
u8596,1,1,1,1.0,1.0
u8597,1,-1,1,1.0,-1.0
u8600,0,2,2,0.0,1.0
u8598,4,10,17,0.23529411764705882,0.5882352941176471
u8602,0,6,15,0.0,0.4
u8611,14,17,43,0.32558139534883723,0.3953488372093023
u8607,13,16,23,0.5652173913043478,0.6956521739130435
u8609,4,7,8,0.5,0.875
u8613,2,6,12,0.16666666666666666,0.5
u8612,-2,2,2,-1.0,1.0
u8608,1,3,3,0.3333333333333333,1.0
u8614,4,7,12,0.3333333333333333,0.5833333333333334
u8617,10,14,30,0.3333333333333333,0.4666666666666667
u8610,4,6,7,0.5714285714285714,0.8571428571428571
u8618,-2,3,8,-0.25,0.375
u8615,4,6,6,0.6666666666666666,1.0
u8616,10,7,13,0.7692307692307693,0.5384615384615384
u8624,40,61,100,0.4,0.61
u8623,6,20,47,0.1276595744680851,0.425531914893617
u8619,1,3,4,0.25,0.75
u8620,3,2,15,0.2,0.13333333333333333
u8621,-1,1,1,-1.0,1.0
u8629,1,1,1,1.0,1.0
u8622,26,32,51,0.5098039215686274,0.6274509803921569
u8625,1,2,5,0.2,0.4
u8626,4,14,23,0.17391304347826086,0.6086956521739131
u8628,10,24,38,0.2631578947368421,0.631578947368421
u8627,17,30,44,0.38636363636363635,0.6818181818181818
u8631,2,10,34,0.058823529411764705,0.29411764705882354
u8633,28,20,91,0.3076923076923077,0.21978021978021978
u8637,7,7,9,0.7777777777777778,0.7777777777777778
u8642,5,3,7,0.7142857142857143,0.42857142857142855
u8639,-5,-1,7,-0.7142857142857143,-0.14285714285714285
u8632,6,6,6,1.0,1.0
u8641,2,2,2,1.0,1.0
u8640,7,3,9,0.7777777777777778,0.3333333333333333
u8647,0,0,0,,
u8636,2,3,3,0.6666666666666666,1.0
u8645,-1,4,10,-0.1,0.4
u8634,2,8,17,0.11764705882352941,0.47058823529411764
u8635,-6,1,6,-1.0,0.16666666666666666
u8653,0,0,0,,
u8644,4,4,4,1.0,1.0
u8638,0,1,6,0.0,0.16666666666666666
u8650,6,5,6,1.0,0.8333333333333334
u8648,0,2,2,0.0,1.0
u8643,2,2,2,1.0,1.0
u8652,0,0,0,,
u8649,0,2,2,0.0,1.0
u8657,-3,17,43,-0.06976744186046512,0.3953488372093023
u8654,1,-1,1,1.0,-1.0
u8660,2,0,2,1.0,0.0
u8655,1,0,1,1.0,0.0
u8661,-1,-1,2,-0.5,-0.5
u8666,-9,2,17,-0.5294117647058824,0.11764705882352941
u8663,5,8,13,0.38461538461538464,0.6153846153846154
u8664,0,0,1,0.0,0.0
u8665,4,-1,4,1.0,-0.25
u8662,0,2,2,0.0,1.0
u8668,1,0,11,0.09090909090909091,0.0
u8677,12,39,140,0.08571428571428572,0.2785714285714286
u8669,1,1,3,0.3333333333333333,0.3333333333333333
u8672,2,2,2,1.0,1.0
u8670,1,1,1,1.0,1.0
u8671,5,1,16,0.3125,0.0625
u8673,3,3,3,1.0,1.0
u8679,1,4,10,0.1,0.4
u8674,6,17,62,0.0967741935483871,0.27419354838709675
u8675,1,13,34,0.029411764705882353,0.38235294117647056
u8680,2,-1,3,0.6666666666666666,-0.3333333333333333
u8676,1,1,11,0.09090909090909091,0.09090909090909091
u8681,2,0,2,1.0,0.0
u8682,2,-2,24,0.08333333333333333,-0.08333333333333333
u8683,96,112,248,0.3870967741935484,0.45161290322580644
u8693,6,3,12,0.5,0.25
u8689,3,2,12,0.25,0.16666666666666666
u8688,21,20,49,0.42857142857142855,0.40816326530612246
u8685,12,9,26,0.46153846153846156,0.34615384615384615
u8687,23,42,93,0.24731182795698925,0.45161290322580644
u8694,6,4,6,1.0,0.6666666666666666
u8690,0,0,0,,
u8684,0,1,2,0.0,0.5
u8686,3,3,3,1.0,1.0
u8692,9,8,14,0.6428571428571429,0.5714285714285714
u8691,0,2,7,0.0,0.2857142857142857
u8695,-1,1,1,-1.0,1.0
u8696,-4,1,5,-0.8,0.2
u8697,119,136,212,0.5613207547169812,0.6415094339622641
u8702,19,14,24,0.7916666666666666,0.5833333333333334
u8698,27,34,73,0.3698630136986301,0.4657534246575342
u8703,1,1,1,1.0,1.0
u8700,21,18,28,0.75,0.6428571428571429
u8704,4,6,9,0.4444444444444444,0.6666666666666666
u8712,6,9,15,0.4,0.6
u8716,3,3,3,1.0,1.0
u8705,4,3,6,0.6666666666666666,0.5
u8706,0,0,0,,
u8710,-2,-2,4,-0.5,-0.5
u8707,-1,0,1,-1.0,0.0
u8708,1,1,1,1.0,1.0
u8709,1,1,1,1.0,1.0
u8714,9,16,33,0.2727272727272727,0.48484848484848486
u8719,3,2,3,1.0,0.6666666666666666
u8715,6,9,18,0.3333333333333333,0.5
u8728,-12,-1,20,-0.6,-0.05
u8721,0,0,0,,
u8727,-3,0,9,-0.3333333333333333,0.0
u8725,-3,-1,13,-0.23076923076923078,-0.07692307692307693
u8722,4,9,11,0.36363636363636365,0.8181818181818182
u8732,1,2,31,0.03225806451612903,0.06451612903225806
u8723,-3,1,3,-1.0,0.3333333333333333
u8726,2,1,2,1.0,0.5
u8724,1,5,7,0.14285714285714285,0.7142857142857143
u8733,0,0,3,0.0,0.0
u8731,-1,2,5,-0.2,0.4
u8730,0,0,0,,
u8751,1,0,1,1.0,0.0
u8738,-4,-3,6,-0.6666666666666666,-0.5
u8744,4,33,73,0.0547945205479452,0.4520547945205479
u8752,8,-2,14,0.5714285714285714,-0.14285714285714285
u8739,2,0,2,1.0,0.0
u8755,5,4,5,1.0,0.8
u8742,-1,1,1,-1.0,1.0
u8740,1,1,1,1.0,1.0
u8747,3,1,5,0.6,0.2
u8748,4,4,11,0.36363636363636365,0.36363636363636365
u8743,4,1,8,0.5,0.125
u8741,2,1,2,1.0,0.5
u8745,1,7,7,0.14285714285714285,1.0
u8756,3,1,3,1.0,0.3333333333333333
u8749,3,3,9,0.3333333333333333,0.3333333333333333
u8753,1,1,1,1.0,1.0
u8754,1,2,3,0.3333333333333333,0.6666666666666666
u8746,1,2,3,0.3333333333333333,0.6666666666666666
u8764,1,5,9,0.1111111111111111,0.5555555555555556
u8759,-3,-1,12,-0.25,-0.08333333333333333
u8767,-4,-2,66,-0.06060606060606061,-0.030303030303030304
u8761,4,6,20,0.2,0.3
u8762,-2,6,18,-0.1111111111111111,0.3333333333333333
u8763,2,0,2,1.0,0.0
u8765,0,1,1,0.0,1.0
u8768,18,19,39,0.46153846153846156,0.48717948717948717
u8777,10,5,19,0.5263157894736842,0.2631578947368421
u8776,7,11,16,0.4375,0.6875
u8770,4,9,24,0.16666666666666666,0.375
u8771,44,48,117,0.37606837606837606,0.41025641025641024
u8774,2,1,10,0.2,0.1
u8779,2,1,5,0.4,0.2
u8772,1,3,3,0.3333333333333333,1.0
u8773,21,8,41,0.5121951219512195,0.1951219512195122
u8775,-2,-2,2,-1.0,-1.0
u8783,-1,1,1,-1.0,1.0
u8781,1,1,1,1.0,1.0
u8797,-6,12,21,-0.2857142857142857,0.5714285714285714
u8791,2,2,4,0.5,0.5
u8782,6,-5,12,0.5,-0.4166666666666667
u8795,-1,0,4,-0.25,0.0
u8794,0,0,0,,
u8785,-1,1,1,-1.0,1.0
u8788,1,0,1,1.0,0.0
u8786,-1,3,6,-0.16666666666666666,0.5
u8787,0,0,0,,
u8792,0,0,0,,
u8790,1,1,1,1.0,1.0
u8796,1,2,3,0.3333333333333333,0.6666666666666666
u8793,-1,-1,1,-1.0,-1.0
u8798,2,1,2,1.0,0.5
u8803,89,76,135,0.6592592592592592,0.562962962962963
u8801,20,22,35,0.5714285714285714,0.6285714285714286
u8799,5,11,17,0.29411764705882354,0.6470588235294118
u8802,35,34,68,0.5147058823529411,0.5
u8800,-2,4,6,-0.3333333333333333,0.6666666666666666
u8806,7,8,9,0.7777777777777778,0.8888888888888888
u8804,10,7,12,0.8333333333333334,0.5833333333333334
u8807,0,0,2,0.0,0.0
u8810,-1,2,27,-0.037037037037037035,0.07407407407407407
u8819,-7,11,34,-0.20588235294117646,0.3235294117647059
u8808,2,5,18,0.1111111111111111,0.2777777777777778
u8815,2,2,2,1.0,1.0
u8809,-1,-1,2,-0.5,-0.5
u8823,2,0,4,0.5,0.0
u8813,0,3,6,0.0,0.5
u8822,-2,0,2,-1.0,0.0
u8818,0,-1,2,0.0,-0.5
u8814,-1,1,1,-1.0,1.0
u8816,1,0,1,1.0,0.0
u8825,0,0,0,,
u8836,4,14,50,0.08,0.28
u8828,2,1,3,0.6666666666666666,0.3333333333333333
u8830,82,73,146,0.5616438356164384,0.5
u8829,0,0,0,,
u8838,2,3,6,0.3333333333333333,0.5
u8833,4,-1,5,0.8,-0.2
u8840,2,1,7,0.2857142857142857,0.14285714285714285
u8831,8,14,22,0.36363636363636365,0.6363636363636364
u8841,1,0,3,0.3333333333333333,0.0
u8835,4,3,5,0.8,0.6
u8837,2,2,2,1.0,1.0
u8843,-1,-1,1,-1.0,-1.0
u8844,1,-2,6,0.16666666666666666,-0.3333333333333333
u8834,5,0,16,0.3125,0.0
u8839,1,1,1,1.0,1.0
u8842,1,1,1,1.0,1.0
u8845,-1,-1,1,-1.0,-1.0
u8855,1,1,1,1.0,1.0
u8851,0,-1,14,0.0,-0.07142857142857142
u8846,2,0,2,1.0,0.0
u8847,0,0,0,,
u8857,0,0,0,,
u8856,0,0,0,,
u8852,0,0,1,0.0,0.0
u8858,2,5,7,0.2857142857142857,0.7142857142857143
u8859,20,22,67,0.29850746268656714,0.3283582089552239
u8867,41,41,75,0.5466666666666666,0.5466666666666666
u8864,1,1,1,1.0,1.0
u8861,1,2,2,0.5,1.0
u8862,9,14,25,0.36,0.56
u8869,1,1,1,1.0,1.0
u8876,3,0,13,0.23076923076923078,0.0
u8880,-5,9,37,-0.13513513513513514,0.24324324324324326
u8870,2,3,4,0.5,0.75
u8879,10,4,21,0.47619047619047616,0.19047619047619047
u8871,1,1,1,1.0,1.0
u8875,-1,-2,3,-0.3333333333333333,-0.6666666666666666
u8872,-1,8,10,-0.1,0.8
u8874,0,0,0,,
u8884,1,1,1,1.0,1.0
u8885,1,8,26,0.038461538461538464,0.3076923076923077
u8886,0,0,0,,
u8887,0,0,0,,
u8889,4,14,20,0.2,0.7
u8888,1,0,2,0.5,0.0
u8890,-2,2,2,-1.0,1.0
u8902,-17,33,70,-0.24285714285714285,0.4714285714285714
u8891,1,3,5,0.2,0.6
u8894,1,1,1,1.0,1.0
u8899,0,5,20,0.0,0.25
u8892,0,1,5,0.0,0.2
u8893,-2,11,18,-0.1111111111111111,0.6111111111111112
u8898,-1,-1,1,-1.0,-1.0
u8900,0,1,4,0.0,0.25
u8895,0,0,0,,
u8903,-1,-1,3,-0.3333333333333333,-0.3333333333333333
u8896,0,-1,2,0.0,-0.5
u8901,2,-1,3,0.6666666666666666,-0.3333333333333333
u8904,2,5,8,0.25,0.625
u8905,0,0,0,,
u8916,59,61,114,0.5175438596491229,0.5350877192982456
u8911,6,4,16,0.375,0.25
u8906,3,2,3,1.0,0.6666666666666666
u8907,5,4,6,0.8333333333333334,0.6666666666666666
u8914,50,34,76,0.6578947368421053,0.4473684210526316
u8908,2,1,2,1.0,0.5
u8909,15,20,35,0.42857142857142855,0.5714285714285714
u8915,1,0,1,1.0,0.0
u8918,25,23,51,0.49019607843137253,0.45098039215686275
u8912,20,28,62,0.3225806451612903,0.45161290322580644
u8917,2,4,7,0.2857142857142857,0.5714285714285714
u8910,5,7,12,0.4166666666666667,0.5833333333333334
u8913,2,6,11,0.18181818181818182,0.5454545454545454
u8923,4,7,19,0.21052631578947367,0.3684210526315789
u8919,-2,3,8,-0.25,0.375
u8925,0,9,10,0.0,0.9
u8920,3,5,5,0.6,1.0
u8926,0,0,0,,
u8922,-2,-2,2,-1.0,-1.0
u8924,3,4,7,0.42857142857142855,0.5714285714285714
u8927,0,0,0,,
u8928,7,10,11,0.6363636363636364,0.9090909090909091
u8931,83,66,102,0.8137254901960784,0.6470588235294118
u8937,75,81,145,0.5172413793103449,0.5586206896551724
u8929,-2,2,6,-0.3333333333333333,0.3333333333333333
u8935,12,18,24,0.5,0.75
u8933,15,13,19,0.7894736842105263,0.6842105263157895
u8932,1,0,1,1.0,0.0
u8938,55,49,89,0.6179775280898876,0.550561797752809
u8940,8,7,11,0.7272727272727273,0.6363636363636364
u8946,40,39,56,0.7142857142857143,0.6964285714285714
u8947,12,11,16,0.75,0.6875
u8945,53,38,83,0.6385542168674698,0.4578313253012048
u8941,10,14,20,0.5,0.7
u8939,4,3,8,0.5,0.375
u8944,7,6,8,0.875,0.75
u8948,0,2,2,0.0,1.0
u8956,0,0,4,0.0,0.0
u8950,-6,8,24,-0.25,0.3333333333333333
u8962,1,0,1,1.0,0.0
u8955,1,0,1,1.0,0.0
u8964,4,1,6,0.6666666666666666,0.16666666666666666
u8953,1,1,1,1.0,1.0
u8963,2,2,5,0.4,0.4
u8951,3,1,3,1.0,0.3333333333333333
u8958,0,0,0,,
u8960,0,2,15,0.0,0.13333333333333333
u8954,6,3,9,0.6666666666666666,0.3333333333333333
u8959,-1,5,10,-0.1,0.5
u8966,0,0,0,,
u8965,0,15,24,0.0,0.625
u8968,1,6,13,0.07692307692307693,0.46153846153846156
u8970,-2,5,5,-0.4,1.0
u8971,0,0,2,0.0,0.0
u8969,1,1,1,1.0,1.0
u8973,-2,1,2,-1.0,0.5
u8974,3,2,3,1.0,0.6666666666666666
u8985,-5,-2,15,-0.3333333333333333,-0.13333333333333333
u8987,-2,-2,2,-1.0,-1.0
u8977,0,0,0,,
u8988,1,6,10,0.1,0.6
u8990,-2,2,6,-0.3333333333333333,0.3333333333333333
u8980,3,4,22,0.13636363636363635,0.18181818181818182
u8983,-1,1,1,-1.0,1.0
u8982,1,0,2,0.5,0.0
u8984,1,1,1,1.0,1.0
u8989,0,0,0,,
u8986,2,2,2,1.0,1.0
u8991,11,16,27,0.4074074074074074,0.5925925925925926
u9000,114,115,208,0.5480769230769231,0.5528846153846154
u8995,-1,-1,1,-1.0,-1.0
u8992,10,9,12,0.8333333333333334,0.75
u8993,-1,-1,2,-0.5,-0.5
u9001,22,19,32,0.6875,0.59375
u8994,12,36,55,0.21818181818181817,0.6545454545454545
u8996,9,11,11,0.8181818181818182,1.0
u8997,-3,0,5,-0.6,0.0
u8998,3,6,8,0.375,0.75
u9002,1,1,1,1.0,1.0
u9007,-3,1,4,-0.75,0.25
u9003,0,-4,4,0.0,-1.0
u9004,8,7,9,0.8888888888888888,0.7777777777777778
u9006,0,5,10,0.0,0.5
u9005,0,0,0,,
u9010,2,5,9,0.2222222222222222,0.5555555555555556
u9008,0,-1,1,0.0,-1.0
u9012,-1,1,1,-1.0,1.0
u9017,-17,4,43,-0.3953488372093023,0.09302325581395349
u9013,1,2,3,0.3333333333333333,0.6666666666666666
u9018,-1,1,1,-1.0,1.0
u9014,0,0,0,,
u9015,-2,3,3,-0.6666666666666666,1.0
u9023,1,3,10,0.1,0.3
u9016,0,1,1,0.0,1.0
u9022,-1,2,2,-0.5,1.0
u9019,-6,-5,16,-0.375,-0.3125
u9020,-5,4,11,-0.45454545454545453,0.36363636363636365
u9025,-1,-1,1,-1.0,-1.0
u9027,-2,-2,4,-0.5,-0.5
u9030,-1,3,4,-0.25,0.75
u9033,1,1,1,1.0,1.0
u9028,0,0,0,,
u9034,-1,1,1,-1.0,1.0
u773,-2,0,2,-1.0,0.0
u6794,4,9,12,0.3333333333333333,0.75
u7639,2,2,2,1.0,1.0
u7627,5,7,16,0.3125,0.4375
u7640,5,5,6,0.8333333333333334,0.8333333333333334
u4275,0,1,1,0.0,1.0
u4277,2,2,2,1.0,1.0
u4271,2,2,2,1.0,1.0
u8630,1,1,1,1.0,1.0
u1,2,2,2,1.0,1.0
u8,4,4,4,1.0,1.0
u8942,6,8,10,0.6,0.8
u6653,6,6,7,0.8571428571428571,0.8571428571428571
u6650,-1,1,1,-1.0,1.0
u4705,0,0,0,,
u4712,1,1,3,0.3333333333333333,0.3333333333333333
u6547,3,1,10,0.3,0.1
u6549,-2,-1,2,-1.0,-0.5
u4320,2,1,2,1.0,0.5
u4322,2,0,2,1.0,0.0
u4329,0,0,1,0.0,0.0
u974,1,3,7,0.14285714285714285,0.42857142857142855
u3479,2,2,2,1.0,1.0
u6386,5,9,9,0.5555555555555556,1.0
u6383,1,1,1,1.0,1.0
u1738,6,6,7,0.8571428571428571,0.8571428571428571
u1743,6,4,8,0.75,0.5
u1754,-1,0,1,-1.0,0.0
u1752,1,1,1,1.0,1.0
u6132,3,2,3,1.0,0.6666666666666666
u1759,1,3,3,0.3333333333333333,1.0
u2005,4,2,5,0.8,0.4
u6805,4,3,4,1.0,0.75
u7369,2,1,2,1.0,0.5
u3780,-1,1,1,-1.0,1.0
u3785,1,1,1,1.0,1.0
u7563,2,2,2,1.0,1.0
u7566,0,0,0,,
u7573,-1,0,1,-1.0,0.0
u4649,3,5,5,0.6,1.0
u4645,1,0,1,1.0,0.0
u1192,2,0,2,1.0,0.0
u1200,-2,2,2,-1.0,1.0
u1196,0,0,2,0.0,0.0
u1376,-1,-1,1,-1.0,-1.0
u1371,1,1,1,1.0,1.0
u500,1,0,1,1.0,0.0
u468,1,0,1,1.0,0.0
u4175,1,1,1,1.0,1.0
u4165,0,1,1,0.0,1.0
u5738,4,5,5,0.8,1.0
u6989,1,1,2,0.5,0.5
u7281,-2,1,2,-1.0,0.5
u2313,1,0,1,1.0,0.0
u2307,1,1,1,1.0,1.0
u7139,9,7,11,0.8181818181818182,0.6363636363636364
u7131,0,4,4,0.0,1.0
u7134,1,0,1,1.0,0.0
u7137,1,0,1,1.0,0.0
u6902,3,5,5,0.6,1.0
u6764,1,1,1,1.0,1.0
u6768,2,-2,2,1.0,-1.0
u1526,0,0,1,0.0,0.0
u1514,1,1,1,1.0,1.0
u7012,5,4,5,1.0,0.8
u1033,5,4,5,1.0,0.8
u7804,1,0,1,1.0,0.0
u7810,1,0,1,1.0,0.0
u531,0,0,0,,
u546,0,0,0,,
u3348,5,6,6,0.8333333333333334,1.0
u3349,5,6,7,0.7142857142857143,0.8571428571428571
u7967,3,3,4,0.75,0.75
u4251,6,4,6,1.0,0.6666666666666666
u2774,-1,1,3,-0.3333333333333333,0.3333333333333333
u2781,1,0,1,1.0,0.0
u2776,1,0,1,1.0,0.0
u2810,3,4,12,0.25,0.3333333333333333
u2809,7,15,37,0.1891891891891892,0.40540540540540543
u1631,4,2,4,1.0,0.5
u4933,3,2,5,0.6,0.4
u4739,0,0,1,0.0,0.0
u4745,1,1,3,0.3333333333333333,0.3333333333333333
u4741,0,0,0,,
u4744,0,1,2,0.0,0.5
u2702,3,5,6,0.5,0.8333333333333334
u2706,2,2,2,1.0,1.0
u2705,36,32,55,0.6545454545454545,0.5818181818181818
u2697,1,0,1,1.0,0.0
u3329,2,2,3,0.6666666666666666,0.6666666666666666
u4087,3,0,3,1.0,0.0
u6710,10,9,10,1.0,0.9
u1298,8,5,8,1.0,0.625
u7128,1,1,1,1.0,1.0
u7129,11,11,18,0.6111111111111112,0.6111111111111112
u219,3,8,13,0.23076923076923078,0.6153846153846154
u226,0,0,0,,
u8540,1,-1,1,1.0,-1.0
u8538,6,5,6,1.0,0.8333333333333334
u8539,0,0,0,,
u2113,0,1,4,0.0,0.25
u2118,1,1,1,1.0,1.0
u476,6,6,7,0.8571428571428571,0.8571428571428571
u7479,1,1,1,1.0,1.0
u414,1,2,4,0.25,0.5
u415,6,5,6,1.0,0.8333333333333334
u4638,2,3,4,0.5,0.75
u7486,3,4,6,0.5,0.6666666666666666
u1882,0,1,1,0.0,1.0
u3885,-1,1,3,-0.3333333333333333,0.3333333333333333
u3309,2,1,2,1.0,0.5
u3304,0,0,1,0.0,0.0
u7648,3,0,3,1.0,0.0
u7651,7,7,8,0.875,0.875
u7655,0,0,1,0.0,0.0
u992,0,-1,1,0.0,-1.0
u6566,10,12,12,0.8333333333333334,1.0
u4513,2,3,5,0.4,0.6
u4519,1,1,1,1.0,1.0
u6210,2,1,2,1.0,0.5
u8863,2,1,2,1.0,0.5
u577,1,-1,3,0.3333333333333333,-0.3333333333333333
u578,0,1,4,0.0,0.25
u579,3,3,5,0.6,0.6
u6027,4,3,4,1.0,0.75
u6017,5,5,8,0.625,0.625
u4473,2,3,3,0.6666666666666666,1.0
u4486,2,0,2,1.0,0.0
u4468,1,0,1,1.0,0.0
